Anthony Goldwire,2001.25,29.25,6.0,0.0,0.0,0.0,33.25,9.0,618.88,13.59,9.06,0.45,0.4,0.2,1.11,7.21,4.15,21.11,1.74,0.04,14.51,17.51,0.75,0.06,0.81,0.01,-2.52,-2.97,-5.5,-0.2,72.5,1.5,178.12,3.99,0.35,25.75,0.58,66.62,1.59,0.31,46.75,111.5,0.38,0.42,37.62,0.72,47.5,0.92,0.78,9.0,0.18,35.88,0.82,44.88,0.99,92.12,1.99,20.88,0.46,1.12,0.01,33.0,0.76,48.5,1.0,208.38,4.3
Anthony Johnson,2004.0,29.0,6.0,0.0,0.0,0.0,61.0,19.15,1196.31,18.56,11.03,0.48,0.2,0.23,2.28,7.85,5.1,23.11,2.12,0.42,16.28,15.98,0.62,1.18,1.78,0.07,-1.78,-0.51,-2.26,-0.03,131.46,2.04,317.77,4.91,0.41,25.54,0.38,71.77,1.09,0.33,105.92,246.0,0.43,0.45,52.46,0.82,70.46,1.1,0.75,22.54,0.36,81.92,1.28,104.46,1.62,174.92,2.71,42.38,0.68,7.08,0.1,66.62,1.03,99.15,1.55,340.92,5.3
Anthony Mason,1996.83,29.83,3.0,0.08,0.5,1.0,71.75,46.58,2541.42,33.08,14.39,0.57,0.0,0.62,8.02,18.97,13.61,13.53,1.19,0.51,14.17,14.73,4.07,3.29,7.38,0.14,0.11,1.31,1.44,2.66,297.42,3.86,582.75,7.54,0.51,0.17,0.0,1.0,0.0,0.24,297.25,581.75,0.51,0.51,206.58,2.78,291.33,3.92,0.71,158.42,2.11,445.33,5.75,603.75,7.84,246.33,3.16,53.83,0.7,20.17,0.26,128.17,1.64,194.42,2.66,801.58,10.48
Anthony Miller,1998.88,26.88,3.0,0.0,0.0,0.0,22.62,1.88,204.62,8.23,9.84,0.48,0.01,0.31,10.39,21.36,15.9,5.96,1.96,0.65,16.97,15.94,0.2,0.25,0.46,0.04,-5.12,-1.75,-6.86,-0.02,24.62,0.84,48.25,2.19,0.46,0.25,0.0,1.0,0.02,0.25,24.38,47.25,0.47,0.46,14.25,0.38,24.75,0.69,0.64,23.12,0.88,37.88,1.76,61.0,2.64,8.25,0.28,7.25,0.24,3.25,0.1,11.25,0.39,30.5,1.24,63.75,2.01
Anthony Morrow,2013.0,27.0,12.0,0.0,0.0,0.0,62.67,15.78,1364.44,21.21,12.81,0.56,0.44,0.15,2.71,7.58,5.13,6.14,1.37,0.42,6.71,18.21,2.14,0.42,2.57,0.09,0.69,-2.72,-2.04,0.16,217.33,3.38,486.67,7.57,0.44,89.67,1.38,215.22,3.32,0.41,127.67,271.44,0.47,0.53,67.56,1.07,76.78,1.2,0.87,34.33,0.52,100.67,1.53,135.0,2.04,54.89,0.86,35.22,0.52,8.33,0.11,42.22,0.64,99.67,1.53,591.89,9.17
Anthony Parker,2006.0,30.0,12.0,0.0,0.0,0.0,54.89,47.0,1528.0,22.14,14.1,0.59,0.35,0.18,2.12,10.18,6.12,11.46,1.67,0.58,10.52,15.64,1.54,1.18,2.72,0.1,0.73,-0.63,0.08,1.02,184.56,2.71,416.0,6.08,0.5,66.22,0.91,163.78,2.34,0.35,118.33,252.22,0.53,0.56,62.22,0.89,78.33,1.14,0.76,26.78,0.4,148.11,2.17,174.89,2.56,125.44,1.79,48.78,0.72,9.44,0.16,55.0,0.83,88.0,1.28,497.56,7.21
Anthony Peeler,1999.0,29.0,12.0,0.0,0.0,0.0,63.62,22.77,1574.15,25.05,12.82,0.52,0.34,0.15,3.29,8.75,6.02,15.03,2.02,0.47,11.89,18.94,1.36,0.98,2.38,0.07,0.38,-1.32,-0.95,0.48,238.54,3.83,558.08,8.96,0.42,72.31,1.11,188.08,2.95,0.38,166.23,370.0,0.44,0.49,67.31,1.08,84.23,1.36,0.8,43.38,0.75,120.92,1.91,164.31,2.62,150.46,2.45,59.62,0.99,10.62,0.17,78.38,1.26,128.46,2.07,616.69,9.81
Anthony Randolph,2011.5,21.5,3.0,0.0,0.0,0.0,42.0,7.17,640.17,15.22,16.2,0.52,0.08,0.38,9.05,21.22,15.1,7.72,2.02,4.17,15.43,22.92,0.2,0.75,0.97,0.07,-3.0,0.93,-2.05,-0.02,112.83,2.72,249.0,5.95,0.45,3.33,0.07,13.83,0.33,0.12,109.5,235.17,0.47,0.46,69.17,1.72,93.5,2.3,0.73,55.83,1.28,123.83,2.9,179.67,4.18,31.17,0.75,25.0,0.6,37.33,0.87,49.67,1.18,76.0,1.8,298.17,7.17
Anthony Tolliver,2013.5,27.5,3.0,0.0,0.0,0.0,62.62,9.75,1272.75,20.65,10.88,0.56,0.61,0.24,4.68,15.01,9.77,6.34,0.96,1.21,10.62,13.53,1.45,0.91,2.36,0.09,-0.28,-0.45,-0.72,0.46,132.5,2.18,317.88,5.21,0.41,70.38,1.1,192.5,3.02,0.36,62.12,125.38,0.5,0.52,58.75,0.98,76.25,1.29,0.77,53.88,0.9,170.5,2.78,224.38,3.7,56.62,0.94,24.38,0.4,19.88,0.32,40.5,0.69,104.88,1.72,394.12,6.42
Antoine Carr,1995.0,33.0,3.0,0.0,0.0,0.0,62.27,12.45,1332.82,19.38,12.72,0.53,0.01,0.3,6.04,12.34,9.27,7.95,0.8,3.15,11.5,20.54,1.45,1.28,2.73,0.08,-1.84,-0.33,-2.15,0.34,252.27,3.57,505.91,7.23,0.48,0.18,0.0,2.91,0.05,0.1,252.09,503.0,0.48,0.48,125.45,1.75,161.09,2.27,0.77,72.36,1.02,144.09,2.09,216.45,3.14,69.45,0.98,22.0,0.33,58.09,0.85,75.18,1.05,195.82,2.93,630.18,8.91
Antoine Walker,2002.5,25.5,3.0,0.0,0.0,0.0,74.42,58.92,2627.58,34.79,15.45,0.48,0.31,0.22,6.72,18.42,12.38,17.13,1.77,1.1,13.35,26.0,0.47,2.69,3.18,0.05,0.47,-0.12,0.37,1.83,507.08,6.68,1225.83,16.22,0.41,115.5,1.53,355.33,4.74,0.32,391.58,870.5,0.45,0.46,174.25,2.31,275.25,3.66,0.61,157.83,2.11,416.42,5.49,574.25,7.58,264.17,3.43,90.42,1.21,39.08,0.52,208.67,2.74,209.67,2.79,1303.92,17.21
Antoine Wright,2008.5,23.5,12.0,0.0,0.0,0.0,49.5,16.0,952.33,16.43,4.93,0.42,0.34,0.2,3.85,9.22,6.57,6.35,1.25,0.77,12.9,14.52,-0.08,0.6,0.52,-0.02,-4.35,-1.0,-5.35,-0.27,102.83,1.68,249.83,4.28,0.36,25.83,0.42,85.0,1.47,0.22,77.0,164.83,0.43,0.4,37.5,0.62,55.67,0.93,0.66,26.17,0.48,87.33,1.45,113.5,1.92,49.17,0.82,23.17,0.38,12.0,0.22,37.83,0.65,99.67,1.72,269.0,4.45
Antonio Daniels,2004.08,28.08,6.0,0.0,0.0,0.0,67.08,16.92,1513.15,21.12,14.02,0.54,0.23,0.42,1.27,8.78,5.04,22.87,1.52,0.34,13.68,15.81,2.78,0.85,3.62,0.11,-0.05,-1.56,-1.6,0.31,174.62,2.42,393.0,5.43,0.44,27.62,0.36,88.77,1.22,0.28,147.0,304.23,0.5,0.47,132.62,1.82,167.15,2.3,0.8,16.85,0.23,107.23,1.55,124.08,1.78,225.69,3.12,43.38,0.61,6.54,0.08,71.38,1.01,70.54,0.95,509.46,6.99
Antonio Davis,2000.0,31.0,3.0,0.0,0.0,0.0,69.46,40.31,2006.46,28.56,13.76,0.52,0.0,0.54,10.55,19.5,15.02,6.03,0.92,2.4,13.86,17.32,2.17,2.43,4.58,0.11,-1.55,0.73,-0.82,0.68,245.15,3.48,547.69,7.78,0.45,0.15,0.0,1.77,0.02,0.19,245.0,545.92,0.45,0.45,205.0,2.91,282.15,3.99,0.72,178.69,2.54,340.92,4.82,519.62,7.35,78.23,1.12,33.08,0.47,68.38,0.95,103.54,1.48,196.23,2.82,695.46,9.85
Antonio Harvey,1998.5,27.5,3.0,0.0,0.0,0.0,23.38,4.0,244.25,8.57,11.02,0.45,0.0,0.29,8.75,18.2,13.55,6.09,1.05,6.29,17.38,17.76,-0.22,0.28,0.05,0.05,-5.61,1.15,-4.45,-0.21,28.75,1.0,70.62,2.42,0.42,0.12,0.0,0.38,0.0,0.36,28.62,70.25,0.42,0.42,11.5,0.41,22.5,0.72,0.62,19.38,0.68,34.75,1.28,54.12,1.92,7.25,0.34,6.75,0.23,16.25,0.68,13.5,0.54,31.88,1.36,69.12,2.43
Antonio Lang,1997.5,24.5,9.0,0.0,0.0,0.0,23.83,0.17,232.5,6.95,8.2,0.54,0.01,0.87,6.8,12.28,9.48,5.12,2.58,2.0,25.18,14.45,-0.08,0.35,0.27,0.05,-4.78,0.87,-3.92,-0.05,20.17,0.57,44.33,1.2,0.46,0.0,0.0,1.33,0.02,0.21,20.17,43.0,0.47,0.46,14.5,0.58,20.17,0.82,0.72,13.33,0.4,21.67,0.7,35.0,1.08,8.33,0.23,9.17,0.28,7.67,0.2,14.83,0.52,34.5,1.12,54.83,1.72
Antonio McDyess,2003.53,28.53,3.0,0.07,0.8,1.0,67.67,43.0,1870.2,27.59,16.99,0.53,0.0,0.29,10.14,21.31,15.7,8.35,1.57,2.68,12.81,20.63,2.11,2.56,4.65,0.12,-0.93,1.24,0.32,1.09,336.4,4.96,677.4,9.96,0.5,0.47,0.01,4.0,0.05,0.12,335.93,673.4,0.5,0.5,141.87,2.15,211.87,3.18,0.67,165.2,2.41,344.0,5.09,509.2,7.5,86.67,1.31,52.13,0.81,73.47,1.09,108.2,1.64,205.13,2.97,815.13,12.07
Armen Gilliam,1995.0,30.0,3.0,0.0,0.0,0.0,72.73,37.64,2044.91,27.32,16.52,0.55,0.0,0.42,9.01,18.49,13.73,7.22,1.28,1.63,13.11,21.89,2.62,2.1,4.7,0.11,-0.84,-0.35,-1.19,0.6,366.18,4.87,749.55,10.01,0.48,0.0,0.0,1.55,0.0,0.03,366.18,748.0,0.48,0.48,241.18,3.2,307.27,4.08,0.79,165.27,2.18,328.0,4.36,493.27,6.55,87.64,1.17,51.27,0.68,50.09,0.66,132.64,1.77,153.64,2.08,973.55,12.94
Aron Baynes,2015.0,28.0,0.0,0.0,0.0,0.0,59.0,4.8,830.0,12.96,13.06,0.55,0.01,0.31,11.42,19.94,15.68,6.1,0.58,2.26,15.88,17.34,1.2,1.12,2.34,0.11,-2.66,0.42,-2.26,0.14,122.2,1.86,237.8,3.7,0.5,0.2,0.0,1.4,0.04,0.17,122.0,236.4,0.51,0.5,64.2,0.96,79.2,1.2,0.79,85.8,1.34,156.6,2.4,242.4,3.66,31.4,0.48,11.4,0.16,24.8,0.38,45.8,0.76,115.8,1.86,308.8,4.7
Arron Afflalo,2012.5,26.5,12.0,0.0,0.0,0.0,70.9,53.4,2014.7,28.64,11.79,0.55,0.33,0.26,2.06,10.05,6.06,10.19,0.93,0.54,10.27,17.47,2.4,0.94,3.35,0.08,0.06,-1.18,-1.14,0.52,291.8,4.16,647.1,9.22,0.45,82.5,1.16,213.5,3.03,0.37,209.3,433.6,0.48,0.51,135.8,1.96,164.7,2.37,0.82,33.0,0.45,178.0,2.52,211.0,2.97,135.6,1.94,33.7,0.48,13.3,0.18,83.1,1.2,142.5,1.99,801.9,11.44
Arvydas Sabonis*,1999.14,34.14,0.0,0.0,0.0,0.0,67.14,44.86,1625.0,24.39,21.0,0.57,0.09,0.4,7.7,26.77,17.5,15.01,1.79,3.3,14.34,22.73,3.43,3.34,6.73,0.2,0.83,2.8,3.64,2.39,297.43,4.46,594.29,8.93,0.5,19.43,0.26,59.29,0.86,0.32,278.0,535.0,0.52,0.51,189.86,2.81,241.43,3.59,0.79,104.86,1.56,386.0,5.77,490.86,7.34,137.71,2.06,52.86,0.8,70.57,1.07,119.57,1.79,184.29,2.74,804.14,12.0
Austin Croshere,2003.5,27.5,3.0,0.0,0.0,0.0,54.92,7.33,956.67,15.48,13.57,0.52,0.36,0.31,7.38,19.53,13.52,9.44,1.13,1.29,13.48,19.48,1.08,1.22,2.3,0.1,-0.83,-0.3,-1.14,0.36,124.25,2.0,304.92,4.92,0.4,35.75,0.59,105.17,1.73,0.34,88.5,199.75,0.44,0.46,88.67,1.36,103.0,1.62,0.82,58.33,0.96,162.42,2.62,220.75,3.59,52.25,0.85,20.42,0.32,18.0,0.28,54.67,0.88,91.17,1.49,372.92,5.93
Austin Daye,2012.5,23.5,9.0,0.0,0.0,0.0,48.83,4.83,688.67,12.87,10.83,0.49,0.41,0.16,3.68,18.4,10.92,8.3,1.55,2.18,11.52,20.32,0.1,0.63,0.75,0.04,-2.52,-0.68,-3.2,-0.1,94.5,1.78,235.0,4.55,0.39,31.33,0.6,89.17,1.82,0.33,63.17,145.83,0.42,0.46,33.33,0.6,42.83,0.77,0.77,23.83,0.42,103.5,1.93,127.33,2.35,35.33,0.68,19.33,0.38,19.5,0.35,34.0,0.65,80.0,1.48,253.67,4.77
Austin Rivers,2015.0,22.0,12.0,0.0,0.0,0.0,69.4,14.2,1567.6,22.58,10.06,0.49,0.29,0.28,1.66,8.28,4.98,14.58,1.44,0.54,11.88,19.14,0.26,0.82,1.08,0.03,-1.62,-1.64,-3.24,-0.46,217.8,3.14,521.4,7.48,0.41,55.2,0.78,160.0,2.26,0.34,162.6,361.4,0.45,0.46,93.0,1.34,142.8,2.06,0.65,22.2,0.34,114.0,1.62,136.2,1.96,149.0,2.14,43.0,0.6,10.2,0.12,78.4,1.14,145.2,2.06,583.8,8.36
Avery Bradley,2014.0,23.0,6.0,0.0,0.0,0.0,59.0,48.57,1659.86,26.36,10.59,0.5,0.26,0.14,2.81,9.44,6.16,10.29,2.06,0.54,11.94,21.24,0.34,1.73,2.07,0.03,-2.23,-0.36,-2.6,0.26,289.29,4.53,654.0,10.36,0.43,74.29,1.13,203.0,3.11,0.32,215.0,451.0,0.46,0.48,62.57,0.99,81.0,1.3,0.74,39.29,0.63,141.29,2.29,180.57,2.91,100.29,1.63,63.71,1.03,12.43,0.21,80.71,1.3,126.43,2.06,715.43,11.26
Avery Johnson,1997.0,31.0,6.0,0.0,0.0,0.0,67.4,42.47,1754.93,24.79,13.9,0.51,0.02,0.29,1.75,5.61,3.73,32.95,1.97,0.36,17.47,17.39,2.23,1.53,3.75,0.09,-1.03,-1.91,-2.94,-0.07,239.53,3.33,498.73,7.02,0.47,1.73,0.02,11.8,0.16,0.11,237.8,486.93,0.47,0.47,102.47,1.42,144.93,2.03,0.7,24.53,0.35,90.6,1.27,115.13,1.61,384.87,5.42,65.73,0.93,10.07,0.14,115.33,1.63,108.33,1.54,583.27,8.13
B.J. Armstrong,1995.0,27.0,6.0,0.0,0.0,0.0,67.91,31.0,1617.27,22.66,13.95,0.55,0.17,0.22,1.22,8.05,4.65,22.55,1.52,0.15,13.46,18.01,2.89,1.22,4.1,0.11,-0.17,-2.22,-2.37,0.18,259.09,3.55,543.73,7.52,0.47,39.64,0.54,93.27,1.31,0.42,219.45,450.45,0.49,0.51,107.64,1.47,125.73,1.71,0.86,17.45,0.22,102.64,1.49,120.09,1.72,225.36,3.17,48.45,0.66,4.27,0.05,80.82,1.17,102.55,1.45,665.45,9.12
Baron Davis,2006.0,26.0,6.0,0.08,0.69,1.0,64.23,53.23,2199.38,33.71,17.24,0.5,0.35,0.27,2.88,9.62,6.18,36.7,2.77,0.9,15.98,24.35,2.51,2.34,4.86,0.1,2.54,-0.36,2.15,2.63,376.0,5.75,919.31,14.15,0.41,102.46,1.62,319.92,5.02,0.31,273.54,599.38,0.45,0.46,179.92,2.74,253.23,3.85,0.71,58.62,0.87,186.23,2.85,244.85,3.72,463.46,7.16,117.69,1.79,27.69,0.41,177.54,2.77,181.62,2.81,1034.38,15.86
Ben Gordon,2010.0,26.0,12.0,0.0,0.0,0.0,67.64,24.45,1851.45,26.11,13.69,0.53,0.32,0.25,1.72,8.79,5.19,15.73,1.33,0.45,13.7,25.35,1.75,1.27,3.04,0.06,0.17,-2.33,-2.14,0.43,357.36,4.92,826.55,11.49,0.42,106.45,1.45,265.55,3.65,0.39,250.91,561.0,0.44,0.49,186.45,2.56,217.64,3.02,0.85,30.27,0.41,138.0,1.95,168.27,2.35,169.82,2.37,46.18,0.67,10.36,0.15,141.0,1.98,156.36,2.18,1007.64,13.89
Ben Wallace,2004.5,29.5,0.0,0.31,2.81,5.0,68.0,57.0,2005.31,28.09,14.4,0.47,0.01,0.5,12.36,24.54,18.38,6.14,2.28,4.78,15.36,10.79,1.43,4.41,5.84,0.12,-2.2,4.89,2.69,2.98,160.56,2.22,338.81,4.69,0.47,0.44,0.0,3.19,0.04,0.2,160.12,335.62,0.47,0.47,69.31,0.96,167.44,2.33,0.4,215.25,3.02,439.88,6.07,655.12,9.1,89.81,1.23,85.56,1.19,133.56,1.84,66.31,0.93,129.88,1.86,390.88,5.39
Beno Udrih,2011.0,28.0,6.0,0.0,0.0,0.0,63.92,20.92,1398.85,20.99,13.68,0.53,0.23,0.19,1.95,8.82,5.38,26.15,1.57,0.27,16.08,19.28,1.48,0.94,2.42,0.08,-0.46,-1.68,-2.14,0.16,210.77,3.15,455.54,6.8,0.45,35.77,0.52,102.62,1.51,0.35,175.0,352.92,0.48,0.49,77.46,1.13,93.0,1.37,0.83,23.69,0.35,108.0,1.63,131.69,1.98,219.85,3.38,44.31,0.65,5.46,0.07,90.77,1.38,98.08,1.47,534.77,7.95
Benoit Benjamin,1995.0,30.0,0.0,0.0,0.0,0.0,46.45,35.91,1167.0,19.45,11.55,0.5,0.0,0.33,7.49,21.94,14.64,4.8,0.98,3.34,16.71,18.45,0.17,1.67,1.85,0.05,-4.74,0.11,-4.64,0.01,192.09,3.05,386.36,6.24,0.46,0.0,0.0,0.55,0.0,0.23,192.09,385.82,0.46,0.46,102.91,1.66,144.18,2.33,0.72,80.73,1.36,251.18,4.03,331.91,5.37,47.91,0.75,26.45,0.43,67.45,1.02,96.18,1.55,121.0,2.11,487.09,7.78
Bill Cartwright,1992.5,34.5,0.0,0.0,0.0,0.0,58.0,56.17,1394.5,22.58,9.6,0.5,0.0,0.34,7.43,16.58,12.02,7.63,0.73,0.62,15.3,15.03,0.93,1.38,2.32,0.07,-2.73,-0.42,-3.17,-0.2,180.67,2.8,382.5,5.98,0.46,0.0,0.0,0.0,0.0,0.31,180.67,382.5,0.46,0.46,95.5,1.47,132.67,2.08,0.69,91.33,1.45,199.83,3.22,291.17,4.68,84.67,1.33,21.0,0.32,14.0,0.23,73.5,1.18,141.33,2.38,456.83,7.1
Bill Wennington,1995.56,31.56,0.0,0.0,0.0,0.0,56.78,8.44,824.33,13.46,10.38,0.48,0.01,0.18,7.74,16.83,12.24,6.68,1.23,1.59,9.98,17.57,0.53,1.13,1.61,0.08,-3.61,-0.33,-3.96,-0.21,123.0,1.98,266.33,4.4,0.44,0.33,0.0,2.11,0.03,0.31,122.67,264.22,0.44,0.44,41.67,0.67,51.22,0.82,0.84,56.33,0.92,117.22,1.97,173.56,2.89,38.33,0.59,20.11,0.33,19.11,0.32,35.22,0.53,139.78,2.34,288.0,4.61
Billy Owens,1996.5,26.5,3.0,0.0,0.0,0.0,60.0,47.5,1761.9,28.38,13.83,0.5,0.06,0.3,9.25,15.94,12.55,14.78,1.61,1.17,15.96,19.68,1.1,1.76,2.86,0.07,-0.76,0.73,-0.04,1.12,287.3,4.61,596.9,9.71,0.46,8.2,0.13,28.2,0.46,0.24,279.1,568.7,0.47,0.47,119.8,1.93,190.4,3.04,0.63,144.9,2.34,256.7,4.03,401.6,6.37,170.4,2.74,56.9,0.89,32.1,0.51,131.0,2.12,176.1,2.81,702.6,11.28
Bimbo Coles,1997.5,28.5,6.0,0.0,0.0,0.0,60.86,25.29,1451.36,22.63,10.82,0.48,0.14,0.25,2.44,7.39,4.9,24.2,1.73,0.44,16.12,16.44,1.06,0.89,1.96,0.05,-1.72,-1.48,-3.21,-0.06,182.07,2.74,427.93,6.56,0.41,18.0,0.26,67.36,0.99,0.23,164.07,360.57,0.44,0.43,91.29,1.37,112.57,1.69,0.81,33.5,0.51,96.5,1.49,130.0,1.99,236.64,3.61,52.5,0.8,9.57,0.14,90.5,1.39,130.29,2.06,473.43,7.13
Bismack Biyombo,2014.5,21.5,0.0,0.0,0.0,0.0,74.5,30.83,1592.83,21.3,12.72,0.54,0.0,0.66,10.7,24.5,17.5,2.85,0.6,5.67,16.92,11.53,1.02,1.98,3.0,0.1,-4.05,2.0,-2.05,-0.03,134.83,1.8,263.5,3.53,0.52,0.0,0.0,0.17,0.0,0.26,134.83,263.33,0.52,0.52,93.0,1.23,168.17,2.28,0.54,151.67,2.03,339.17,4.52,490.83,6.55,31.5,0.42,19.5,0.27,111.17,1.48,68.5,0.92,171.83,2.28,362.67,4.87
Bison Dele,1995.5,25.5,0.0,0.0,0.0,0.0,51.62,25.5,1250.5,21.9,15.63,0.55,0.0,0.35,10.66,18.73,14.71,7.85,1.8,2.88,17.72,21.9,1.12,1.7,2.82,0.1,-1.6,0.88,-0.71,0.56,230.88,4.03,437.38,7.81,0.52,0.25,0.0,1.75,0.01,0.18,230.62,435.62,0.52,0.52,105.0,1.82,151.88,2.62,0.7,106.62,1.94,213.88,3.64,320.5,5.56,55.0,1.01,40.0,0.74,44.38,0.82,102.75,1.85,162.12,2.99,567.0,9.89
Blake Griffin,2014.0,24.0,3.0,0.57,2.57,4.0,67.29,67.29,2366.71,35.01,22.74,0.56,0.04,0.43,7.76,22.16,15.07,21.76,1.4,1.29,11.31,27.79,6.03,2.91,8.9,0.18,2.74,1.34,4.07,3.66,558.0,8.33,1078.14,16.13,0.52,11.43,0.19,38.29,0.61,0.28,546.57,1039.86,0.52,0.52,317.86,4.63,472.14,6.87,0.68,164.86,2.36,467.0,6.91,631.86,9.27,279.14,4.24,65.0,0.96,38.43,0.54,165.57,2.44,201.71,2.97,1445.29,21.46
Blue Edwards,1994.5,28.5,9.0,0.0,0.0,0.0,70.4,45.2,1840.9,24.89,12.43,0.53,0.14,0.25,4.34,10.42,7.4,12.92,2.11,1.12,15.33,19.44,0.93,1.49,2.42,0.06,-1.02,0.06,-0.94,0.58,302.1,4.01,636.2,8.49,0.47,30.4,0.41,90.8,1.22,0.33,271.7,545.4,0.49,0.49,123.9,1.63,159.0,2.1,0.77,69.8,0.93,167.8,2.26,237.6,3.2,140.9,1.93,72.8,0.98,29.7,0.39,118.7,1.62,192.3,2.61,758.5,10.07
Bo Outlaw,2001.0,29.0,3.0,0.0,0.0,0.0,60.93,23.47,1382.67,20.21,13.03,0.57,0.01,0.45,8.73,14.42,11.55,8.65,1.94,3.67,19.92,12.28,1.44,1.96,3.39,0.1,-1.35,2.93,1.57,1.89,133.67,1.99,235.6,3.5,0.57,0.2,0.0,2.53,0.03,0.17,133.47,233.07,0.57,0.57,63.8,0.9,122.47,1.75,0.54,112.33,1.62,183.47,2.65,295.8,4.3,96.07,1.32,57.0,0.82,79.53,1.1,70.4,1.05,144.27,2.14,331.33,4.89
Bob McCann,1993.8,28.8,9.0,0.0,0.0,0.0,35.6,1.4,477.0,9.22,6.48,0.38,0.01,0.38,6.76,17.04,11.86,6.52,1.46,1.58,13.22,15.92,-0.04,0.44,0.42,-0.01,-6.26,-0.7,-6.98,-0.14,59.2,0.98,123.6,2.42,0.34,0.2,0.0,1.0,0.0,0.22,59.0,122.6,0.35,0.34,29.2,0.64,50.6,1.0,0.6,30.8,0.56,62.8,1.3,93.6,1.86,20.8,0.42,16.0,0.26,15.8,0.26,26.8,0.52,69.8,1.42,147.8,2.62
Bob Sura,2000.5,26.5,12.0,0.0,0.0,0.0,65.7,20.5,1559.7,23.74,13.91,0.5,0.27,0.45,4.28,12.16,8.18,27.25,2.26,0.73,18.91,19.66,1.22,1.62,2.82,0.08,-0.09,-0.01,-0.1,0.94,191.8,2.87,462.8,7.0,0.41,42.3,0.63,130.3,1.96,0.31,149.5,332.5,0.44,0.45,139.5,2.08,202.4,3.04,0.68,58.6,0.87,165.4,2.49,224.0,3.36,247.4,3.77,64.1,0.97,14.2,0.22,123.1,1.89,147.7,2.29,565.4,8.46
Bobby Hurley,1996.0,24.0,6.0,0.0,0.0,0.0,53.8,12.4,834.0,16.9,8.4,0.44,0.23,0.32,1.44,6.3,3.86,31.64,1.56,0.14,24.88,16.4,-0.58,0.32,-0.24,-0.01,-4.24,-3.3,-7.56,-1.16,72.2,1.52,204.6,4.32,0.36,12.8,0.22,47.0,0.86,0.25,59.4,157.6,0.38,0.39,49.2,0.98,64.0,1.24,0.77,10.6,0.22,46.0,0.94,56.6,1.14,176.0,3.66,24.0,0.5,1.4,0.04,77.0,1.56,72.0,1.36,206.4,4.28
Bobby Jackson,2004.0,30.0,6.0,0.0,0.0,0.0,62.45,8.18,1340.73,21.64,15.51,0.51,0.31,0.22,4.27,11.6,7.93,18.65,2.05,0.29,11.65,22.19,1.49,1.43,2.92,0.1,0.97,-0.96,0.01,0.73,222.27,3.66,528.18,8.7,0.42,60.73,1.0,169.64,2.8,0.35,161.55,358.55,0.45,0.47,90.55,1.49,114.64,1.9,0.79,49.55,0.82,136.36,2.21,185.91,3.02,148.0,2.4,54.45,0.87,5.18,0.1,75.45,1.22,110.18,1.81,595.82,9.88
Bobby Phills,1996.0,26.0,12.0,0.0,0.0,0.0,51.89,42.11,1491.78,25.51,13.63,0.51,0.18,0.29,4.22,9.19,6.7,15.12,2.53,0.81,13.64,22.59,1.28,1.77,3.01,0.07,-0.83,-0.3,-1.14,0.96,217.44,3.84,490.67,8.64,0.44,38.0,0.69,97.56,1.82,0.31,179.44,393.11,0.46,0.48,99.67,1.73,135.0,2.37,0.71,45.67,0.78,117.56,1.99,163.22,2.74,138.44,2.37,65.78,1.12,15.44,0.29,79.0,1.44,122.89,2.11,572.56,10.1
Bobby Simmons,2007.0,26.0,9.0,0.0,0.0,0.0,46.6,22.8,1151.3,20.38,9.95,0.46,0.38,0.21,5.58,11.4,8.42,9.54,1.64,0.57,10.15,15.84,1.25,0.76,2.02,0.05,-1.3,-1.22,-2.51,0.54,155.1,2.5,355.2,6.05,0.37,37.8,0.63,95.5,1.8,0.28,117.3,259.7,0.43,0.42,70.9,1.17,86.2,1.43,0.79,55.9,0.98,123.2,2.1,179.1,3.06,71.0,1.24,39.6,0.67,8.3,0.15,52.2,0.86,115.3,2.12,418.9,6.82
Bonzi Wells,2003.5,26.5,12.0,0.0,0.0,0.0,59.1,27.5,1513.3,23.53,16.53,0.51,0.11,0.37,7.04,15.09,11.07,14.61,2.6,1.14,15.38,26.55,0.76,2.18,2.94,0.09,-0.54,0.74,0.17,0.92,281.4,4.37,611.1,9.48,0.47,22.3,0.32,68.3,1.03,0.3,259.1,542.8,0.49,0.48,129.6,2.04,186.0,3.08,0.66,80.0,1.29,193.7,3.08,273.7,4.37,124.9,1.91,76.9,1.17,19.2,0.32,121.5,1.95,152.6,2.39,714.7,11.13
Boris Diaw,2010.5,27.5,3.0,0.0,0.0,0.0,76.0,40.29,2054.86,26.76,12.51,0.54,0.19,0.19,5.11,13.24,9.27,19.46,1.16,1.27,19.15,16.06,1.65,2.01,3.68,0.08,-0.61,0.91,0.29,1.4,271.79,3.5,550.79,7.12,0.49,33.93,0.44,100.93,1.31,0.32,237.86,449.86,0.53,0.52,75.29,0.96,105.0,1.35,0.71,89.86,1.18,241.14,3.14,331.0,4.31,263.14,3.44,46.29,0.6,36.43,0.48,135.5,1.78,162.07,2.11,652.79,8.42
